userName;score;at;content;Unnamed: 4;Unnamed: 5;score_ SH.;score_1;score_2;score_3;score_4;score_5;Unnamed: 5_Baik;Unnamed: 4_14/10/2024 17.02
Abdur Rouf;5;15/10/2024 23.55;Instagram aplikasi yang sangat is the best;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
alvian pratama;3;15/10/2024 23.52;a9k👍;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE
Febi Wicaksana;3;15/10/2024 23.50;Aplikasi ig ini bagus Untuk mngetahui berita nasional maupun internasional Mantap poko nyak;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE
Silvia Yulianti;5;15/10/2024 23.47;Aku suka banget sama aplikasi ini;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Edhy Shongka;5;15/10/2024 23.37;Aplikasi yg direkomendasikan;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Syazwan Rizky alhabsy;4;15/10/2024 23.37;akhir akhir ini ig sering ngelag kalo mau repost vidio orng yang ngetag kita suka tbtb ga ada suara nya ,tolong dong pihak ig di perbaiki lagii🙏🙏;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE
Devierra Aurellyn;1;15/10/2024 23.35;Aju banding mulu padahal ga ngapa ngapain;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
Ilham dzikri;5;15/10/2024 23.30;Keren;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Sa'id Itqonul Himam;5;15/10/2024 23.28;Good;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
rifky malik01;1;15/10/2024 23.27;Add request friends ...;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
Farhan Farel;5;15/10/2024 23.09;Keren;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Angahpdk Sinaro;5;15/10/2024 23.08;Mantaap indah;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
yusup maulana;5;15/10/2024 22.55;Lebih luas dan ramai ke seluruh dunia;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Rangga Rangga;5;15/10/2024 22.46;Manntap;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Sulis tia Agustin;1;15/10/2024 22.45;Napa si IG sekarang, mosting dikit aja d sangka spam trs postingan yg udah d post tuh d hapus sama IG, gmna si sekarang IG sejelek itu, padahal kontennya tidak mengandung apapun yg berbaur keburukan, konten nya cma fto biasa sma vidio biasa. Jelek banget IG!!;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
Hadi Febryan;5;15/10/2024 22.43;Karena seru melihat hal hal yg menarik dari Instagram;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
aghisna okok;5;15/10/2024 22.28;Bagus banget;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Osviani;5;15/10/2024 22.21;Aplikasi yang bagus;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
HUSNUL MUBAROK;5;15/10/2024 22.20;Top bagus sekali;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Sri nur Anggraeni;5;15/10/2024 22.19;bagus bangett inih instagram nya aku suka;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Dadang;2;15/10/2024 22.17;Serius lag parahhh;14/10/2024 17.02;Baik;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE
Satrio Purnama;1;15/10/2024 22.07;Ngeleg terus lemot;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
Virgo Girl;1;15/10/2024 22.04;Wahai developer dan pemilik Meta. Saya harap perlindungan akun yang sudah tidak terpakai hapus saja. Jika ada akun yang tidak aktif alangkah lebih baik jika Meta hapus akunnya saja. Akun di IG dan FB harusnya sudah terhapus tapi ini masih ada. Mohon kerja samanya ya.;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
fernando umbu;5;15/10/2024 22.02;Aplikasi yang sangat luar biasa 🙏;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Novianti Rienaldy;4;15/10/2024 21.41;Aduhh knp sih sering bgttt update. Jd Instagram nya suka erorr, blm lama update, ini update trz 😪;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE
Hariyadi salaksa;5;15/10/2024 21.19;Pengalaman adalah pelajaran yang paling berharga;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Izhabella Felichia;5;15/10/2024 21.12;Instagram terbaru;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Akun Jebe;3;15/10/2024 20.55;Baik bagus;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE
Zilong Solo;5;15/10/2024 20.47;Best;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Gean Ansela;5;15/10/2024 20.42;Ok;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
COLD FREZEE;5;15/10/2024 20.39;Tolong dong kalo kita upload vidio, kualitas vidionya bisa di naikin. Soalnya saya kalo upload vidio kualitasnya suka pecah kalo di bikin story. Padahal vidio aslinya jernih.;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Raffasya 14crb;5;15/10/2024 20.30;Good;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Khoyron Khoyron;5;15/10/2024 20.27;Mantap;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Rahmad Ramadan;5;15/10/2024 19.39;baguss;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
budi utomo;2;15/10/2024 19.37;tolong jangan sering menampilkan konten ikaln judi atau game, menurut saya itu sangat menggagu saat menggunakan aplikasi ini;14/10/2024 17.02;Baik;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE
Garangan Malayisa;5;15/10/2024 19.36;Sangat bagus;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Rio Merdian;5;15/10/2024 19.30;Bahus;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Abdul Wiwid;5;15/10/2024 19.26;Selalu ok;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Wahyu Aris;5;15/10/2024 19.22;agak lelet;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Twinsi Shibghatullah Syahida;5;15/10/2024 19.00;Bagus;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
urr girlss;1;15/10/2024 18.59;banyak bug nya, parah bgt gamau ngasi bintang 5 kalo belum bener bug nya;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
Eddy Abdul Rahman;5;15/10/2024 18.26;Very good;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Andi Akbar;5;15/10/2024 18.24;Mntap;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Reza Arbie;4;15/10/2024 18.16;Min kok akun gua ke ban Mulu udah ke 2 kli loh😭;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE
Fajar 717 Official;5;15/10/2024 18.15;Sering bug;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Neysalaudianaputri;3;15/10/2024 18.05;Sudsh di update tpi gbisa di buka trs gmn si;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE
golden inside;5;15/10/2024 18.03;Great;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
ItsMeRyan;5;15/10/2024 18.01;I love this application;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Susah Mikir;5;15/10/2024 17.59;Mntap;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Sures Kumar;5;15/10/2024 17.52;Really great!!!;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Muhidin;1;15/10/2024 17.51;butut;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
Akira;1;15/10/2024 17.49;"Ini knpa tiba"" liat postingan muter"" mulu nih giliran liat komentar nya lancar"" aja, buka apk yg lain juga lancar"" aj, udh ganti akun juga ttp sama aja, bnerin dong ini";14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
Darling Darling;5;15/10/2024 17.48;Ok;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
gisat adhyaksa;5;15/10/2024 17.42;verynice;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Azizzahratukullah Azizzah;1;15/10/2024 17.40;saya tidak bisa login ke akun saya pdahal username dan password nya udh bener tpi mlah salah ada kejadian kesalahan mohon diperbaiki saya mau login ke akun saya terimakasih🙏🙏🙏;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
Ahda Ayu Jihadul Hasanah;1;15/10/2024 17.34;Nii kenapa ya upload story waiting for connection muluuuu sihh... Padahal sinyal yaa aman;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
Agus Sugiarto;5;15/10/2024 17.28;🌾;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Raffael Ambon;5;15/10/2024 17.28;Sangat membantu;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Agus 123;5;15/10/2024 17.27;Cukup lumayan puas;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Iwan Kurniawan;5;15/10/2024 17.27;Update Instagram;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Raka Fazrian;1;15/10/2024 17.26;IKLAN JUDI ONLINE NYA BANYAK BANGET;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
Agel Bayupinangkis;1;15/10/2024 17.24;Ga jelas lama-lama bug trus;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
farhan Baehaqi;5;15/10/2024 17.15;Manyap;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Umbu Fikram;5;15/10/2024 17.13;Saya senang menggunakan Instagram dan juga memilik banyak pengalaman dqn Teman stelah saya menggunakan nya;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Adhitya Naufal;5;15/10/2024 17.05;Ini kenapa Instagram saya tidak bisa dibuka?sudah seharian saya coba tetap tidak bisa,mohon diperbaiki!;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Zzz;1;15/10/2024 17.05;Hal yang berbau sara ga ke detected 😡;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
Lenny Aljailani;5;15/10/2024 17.01;Aplikasi yg sangat bagus dan memuaskan, sya ksih bintang 5 klau sja bintangnya ad 10 sya ksih 10 bintang;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Duta Wibowo;5;15/10/2024 17.00;Mantap;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Alfin Setiawan;1;15/10/2024 16.55;Banyak bug , serius;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
Deday Febriyanto;5;15/10/2024 16.54;Bagus ka;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
afri;2;15/10/2024 16.49;Pengen login ke akun tapi dikasih kode tapi malah gak masuk ke Gmail?!;14/10/2024 17.02;Baik;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE
Riduan Smart;1;15/10/2024 16.49;Selamet;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
Zidan Dwi Firmansyah;5;15/10/2024 16.32;Saya mau update dong kak udh berapa kali saya gabisa update apk ini,ko ga bisa update lagi yaa padahal saya belum update apk ig;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Keling Dekil;1;15/10/2024 16.23;Aplikasi jelek;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
Hajran96 Hajran;5;15/10/2024 16.21;Sya senag ig ini yg terbaik🙏👍;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Raji Saputra;1;15/10/2024 16.21;Kurang di story nya;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
Wodeh;5;15/10/2024 16.21;Bagus;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Totok Irwanto;1;15/10/2024 16.19;Kenapa instagram cuma muter muter doang;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
karawacci dc;5;15/10/2024 16.19;mantab;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Tadung Tadung;5;15/10/2024 16.13;Kece banget;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Cah Wadang;5;15/10/2024 16.09;Jan Nyeni efek e;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Andria Mahardika;5;15/10/2024 16.08;Nggak ribet,,,mudah d pahami;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Umi Solekhah;1;15/10/2024 16.07;Gak bisa buat akun;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
camelia saqila;4;15/10/2024 16.01;kog sekarang Instagram kalau udah apload posting kog gk bisa tersimpan sendiri di gallery ? tolong donk tingkatkan lagi seperti semula;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE
Kanjeng Namiroh;5;15/10/2024 16.00;Sangat bagus;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
NM 7X;1;15/10/2024 16.00;Setelah di update saat melihat story kok kualitas fotonya berkurang dan agak ngezoom dikit ya mohon di perbaiki ke semula, tidak nyaman untuk di pandang.;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
Kafrina Ana;5;15/10/2024 15.59;Seru bngt ada artis yg sya follow;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
rangga all;5;15/10/2024 15.55;nsndnndne w d d;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Angga Fajar;1;15/10/2024 15.53;Kok buka ig langsung ngelah parah ya kalo buka yang lainnya lancar payah ni apk;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
Andintista;5;15/10/2024 15.53;Sangat puas;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
oppo new;5;15/10/2024 15.50;bagus;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Kiki Electrical;5;15/10/2024 15.49;Sangat baik;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Wahyudi;5;15/10/2024 15.49;Kerenn dan sangat bermanfaat;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Arly Belfa;5;15/10/2024 15.45;Mantap;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Rahmad Yusuf Channel;5;15/10/2024 15.45;Bagus untuk menyambungkan postingan pribadi;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Mira Miranda;5;15/10/2024 15.43;Good;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
rzky perdana;1;15/10/2024 15.42;knpa si waktu mau ganti akun trs pas keluar trs msuk lagi akun nya malh gk bisa di buka, aneh lama lama ni instagram kocak bet dah cape gw;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
Arsyad Raditya;5;15/10/2024 15.37;Aku suka instagramnya gaess;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Batang Bagian cidro 2;2;15/10/2024 15.35;Sangat keren bngt😇;14/10/2024 17.02;Baik;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE
Dwi Styaningsih;5;15/10/2024 15.34;Goodluck;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Bks'warior 69;4;15/10/2024 15.26;Bagus;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE
made sthawira juliarta;1;15/10/2024 15.22;buruk suka ngelag ngelagan;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
Nurul Daniswari;4;15/10/2024 15.14;Kadang suka susah dibuka;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE
Roy Kasih Saputra Sinaga;4;15/10/2024 15.13;Lumayan;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE
BEA JUNIA ISKA;2;15/10/2024 15.11;Sukak kesel aku tiap kali mau posting foto lama dari album/gallery, pasti yg muncul malah foto itu lagi itu lagi, gak ngerefresh banget! Banyakan hank nya😡;14/10/2024 17.02;Baik;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE
Dita Qurotul;1;15/10/2024 15.11;Kenapa di saat saya mau nge like postingan orang gabisa padahal sudah saya update tolong di perbaiki pihak ig tanggung jawab di update malah makin down kualitas nya bukan nya bagus malah makin buruk padahal sebelum nya gk gini pliss tolong perbaiki lagi ig sayaa admin ig mohon pertanggungjawaban nya jangan diam sajaaa;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
Rido Friendly;5;15/10/2024 15.11;mantappp;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Pri Tu;5;15/10/2024 15.06;Lancar;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Aulia Aja;5;15/10/2024 15.00;sangat sangat bgs;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Yhussiana Putra;5;15/10/2024 14.59;I love you instagram😍;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Syarif Imd;5;15/10/2024 14.58;good;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Meilia P K;5;15/10/2024 14.52;sangat bagus;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Dal Ban;4;15/10/2024 14.50;Asik sih;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE
ι'м lιl-Ꮯнυиg;5;15/10/2024 14.50;Heehbaeee;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Yuni Yuningsih;5;15/10/2024 14.46;bagus nih apk nya langsung aja di downlod yaah;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Nazwa Permata;1;15/10/2024 14.37;kenapa dm dm pada ilang??? gjls bgt ampun, video arsip yg udh lama juga gbisa di liat,benerin dong,,, bintang satu ah bodo amat gasuka.;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
Zalfi Hikmal abrar;1;15/10/2024 14.37;aplikasinye banyak bug rusak da aplikasi tuh bole fix bugnye;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
NANDO WAYOI;5;15/10/2024 14.37;Mantap reels banyak trend2 baru 👍🏻🔥;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Yusniar Kartiana sitorus;5;15/10/2024 14.36;Seru sih lumayan aja gitu;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Amanda Salsabila;5;15/10/2024 14.36;pliss npa ig ku tidak dapat memuat ulang beranda ☝😞;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Rendi Ended;5;15/10/2024 14.36;Aplikasi ini bagus sekali;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Refadli Ramadhan;1;15/10/2024 14.35;Akun ku ga bisa di buka lagi udah dua minggu ga bisa di buka akun ku kasih solusi min;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
Indri Agita;5;15/10/2024 14.32;Instagram termasuk aplikasi media sosial favorit saya, cuma sekarang terlalu banyak iklan, jika saya ingin berbagi kabar dan ingin tahu kabar teman jadi jauh menscrolling;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Irham Fahrezi;1;15/10/2024 14.30;Udah semingguan lebih instagram saya error, ga bisa liat gambar, cuma loading aja di gambar ga sama sekali muncul. Padahal buka aplikasi lain untuk streaming, video call, dll lancar. Sinyalpun penuh, tapi entah kenapa kok instagramnya error begini terus sampe sekarang.;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
Dede Zabran17;5;15/10/2024 14.29;enak;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Akang Abdoel;5;15/10/2024 14.25;Good;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Poisos Busiiwiw6778;1;15/10/2024 14.24;Tolol;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
Azizah Safinah;2;15/10/2024 14.22;Sayaa update story tidak adaa suaranyaaa!! sayaa kira hp saya yang rusakkk trnyataaa tdk mmg dri fitur ig nyaaa😭😭😭;14/10/2024 17.02;Baik;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE
Tesi Aulia;5;15/10/2024 14.22;Bgus;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
tono hartono;5;15/10/2024 14.22;Media yang sangat berguna dan membantu untuk berinteraksi dan komunikatif dengan yang lainnya;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Riani Riani;4;15/10/2024 14.21;Smngat bgus ..cuma blom tau gmn supaya BS fyp;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE
Samsung J2core;5;15/10/2024 14.20;Ķalau saya berhasil paket ini saya kemakam ayah saya Di Taman pahlawan bangil namanya yusup b a s;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
AZZAM;5;15/10/2024 14.20;Terimakasih;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Ruswandi 635;5;15/10/2024 14.19;"Udah gak ada kata"" pokonya";14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
Hoho Hehe;4;15/10/2024 14.19;Menyeunangkan;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE
M Riski;1;15/10/2024 14.18;Sinyal bagus dipake ngegame, browsing, nonton youtube 4k pun lancar.. giliran buka ig, langsung sinyal jadi jelek.. buka story loading terus, buka feed pun sama begitu.. hadeh diupdate malah makin buruk nih aplikasi ig skrng;14/10/2024 17.02;Baik;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
Alex Pgk;5;15/10/2024 14.16;Sangat bagus;14/10/2024 17.02;Baik;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
